address,benefits,destination,image_urls,images,link,name,rating,rooms,star
"147C Thùy Vân, P.Thắng Tam, Vũng Tàu, Bà Rịa-Vũng Tàu, VNM","50 khu phòng,Gần bãi biển,2 nhà hàng,Xe đưa đón sân bay,Quầy tiếp tân phục vụ 24 giờ/ngày,Phục vụ cà phê tại khu vực chung,Máy điều hòa nhiệt độ,Dịch vụ dọn phòng hàng ngày,Dịch vụ giặt ủi,Dịch vụ cưới,Dịch vụ trông giữ/bảo quản hành lý,Dịch vụ hỗ trợ tour/vé du lịch,Bữa sáng buffet miễn phí, Wifi miễn phí và chỗ đậu xe miễn phí",Hotels.com,https://exp.cdn-hotels.com/hotels/6000000/5510000/5500800/5500731/6f3aa779_b.jpg,,https://vi.hotels.com/ho421749/?pa=1&q-check-out=2019-05-10&tab=description&q-room-0-adults=2&YGF=2&q-check-in=2019-05-09&MGT=1&WOE=5&WOD=4&ZSX=0&SYE=3&q-room-0-children=0,Khách sạn Green,,"[{'room_type': 'Phòng đôi Deluxe', 'room_size': 'Tối đa 2 người', 'price_per_night': '768.831 ₫'}, {'room_type': 'Phòng 3 Superior', 'room_size': 'Tối đa 3 người', 'price_per_night': '935.065 ₫'}, {'room_type': 'Phòng 3 Deluxe, Quang cảnh biển', 'room_size': 'Tối đa 3 người', 'price_per_night': '976.623 ₫'}, {'room_type': 'Phòng Suite', 'room_size': 'Tối đa 2 người', 'price_per_night': '1.184.415 ₫'}, {'room_type': 'Phòng dành cho gia đình', 'room_size': 'Tối đa 4 người', 'price_per_night': '1.184.415 ₫'}]",3 sao
"182 Hoàng Hoa Thám, P.2, Vũng Tàu, Bà Rịa - Vũng Tàu, VNM","16 khu phòng,Quầy tiếp tân phục vụ 24 giờ/ngày,Máy điều hòa nhiệt độ,Dịch vụ dọn phòng hàng ngày,Dịch vụ giặt ủi,Dịch vụ trông giữ/bảo quản hành lý,Dịch vụ hỗ trợ tour/vé du lịch,Wifi miễn phí và đậu xe miễn phí",Hotels.com,https://exp.cdn-hotels.com/hotels/34000000/33830000/33824600/33824539/4fdf8cef_b.jpg,,https://vi.hotels.com/ho1083385248/?pa=8&q-check-out=2019-05-10&tab=description&q-room-0-adults=2&YGF=2&q-check-in=2019-05-09&MGT=1&WOE=5&WOD=4&ZSX=0&SYE=3&q-room-0-children=0,Khách sạn Thành Nam,,"[{'room_type': 'Phòng đôi Tiêu chuẩn', 'room_size': 'Tối đa 2 người', 'price_per_night': '190.476 ₫'}, {'room_type': 'Phòng 3 Tiêu chuẩn', 'room_size': 'Tối đa 3 người', 'price_per_night': '233.766 ₫'}, {'room_type': 'Phòng 4 Tiêu chuẩn', 'room_size': 'Tối đa 4 người', 'price_per_night': '277.056 ₫'}, {'room_type': 'Phòng 4 Superior', 'room_size': 'Tối đa 4 người', 'price_per_night': '277.056 ₫'}]",3 sao
"16 Mạc Thanh Đạm, Phường 8, Vũng Tàu, Bà Rịa, Vũng Tàu, VNM","22 khu phòng không khói thuốc,Gần bãi biển,Nhà hàng,Phục vụ bữa sáng,Quầy tiếp tân phục vụ 24 giờ/ngày,Phục vụ cà phê tại khu vực chung,Máy điều hòa nhiệt độ,Dịch vụ dọn phòng hàng ngày,Két an toàn ở quầy tiếp tân,Tủ lạnh ở khu vực chung,Máy nước nóng lạnh,Dịch vụ giặt ủi,Wifi miễn phí và đậu xe miễn phí",Hotels.com,https://exp.cdn-hotels.com/hotels/24000000/23500000/23494500/23494437/a4088ee7_b.jpg,,https://vi.hotels.com/ho752821984/?pa=7&q-check-out=2019-05-10&tab=description&q-room-0-adults=2&YGF=2&q-check-in=2019-05-09&MGT=1&WOE=5&WOD=4&ZSX=0&SYE=3&q-room-0-children=0,Khách sạn Biển Xanh,,"[{'room_type': 'Phòng Tiêu chuẩn, 1 giường cỡ queen, Không hút thuốc', 'room_size': 'Tối đa 2 người', 'price_per_night': '207.792 ₫'}, {'room_type': 'Phòng đôi Superior, 1 giường cỡ queen, Ban công, Quang cảnh một góc biển', 'room_size': 'Tối đa 2 người', 'price_per_night': '277.056 ₫'}, {'room_type': 'Phòng 4 dành cho gia đình, 2 giường cỡ queen, Không hút thuốc', 'room_size': 'Tối đa 4 người', 'price_per_night': '450.216 ₫'}]",2 sao
"33 Bà Triệu, P.3, Đà Lạt, VNM","50 khu phòng không khói thuốc,Phục vụ bữa sáng,Quầy tiếp tân phục vụ 24 giờ/ngày,Dịch vụ dọn phòng hàng ngày,Wifi miễn phí",Hotels.com,https://exp.cdn-hotels.com/hotels/28000000/27570000/27568200/27568112/21e40d0e_b.jpg,,https://vi.hotels.com/ho883179584/?pa=1&q-check-out=2019-05-10&tab=description&q-room-0-adults=2&YGF=2&q-check-in=2019-05-09&MGT=1&WOE=5&WOD=4&ZSX=0&SYE=3&q-room-0-children=0,Khách sạn Frosty Land,,"[{'room_type': 'Phòng Tiêu chuẩn', 'room_size': 'Tối đa 2 người', 'price_per_night': '356.710 ₫'}, {'room_type': 'Phòng đôi Tiêu chuẩn, 2 giường đôi, Hút thuốc, Quang cảnh thành phố', 'room_size': 'Tối đa 4 người', 'price_per_night': '683.983 ₫'}, {'room_type': 'Connect Room', 'room_size': 'Tối đa 4 người', 'price_per_night': '683.983 ₫'}]",3 sao
"19 Thùy Vân, P.2, Vũng Tàu, VNM","63 khu phòng,Nhà hàng,Hồ bơi ngoài trời,Quầy tiếp tân phục vụ 24 giờ/ngày,Máy điều hòa nhiệt độ,Dịch vụ dọn phòng hàng ngày,Két an toàn ở quầy tiếp tân,Dịch vụ giặt ủi,Dịch vụ trông giữ/bảo quản hành lý,Dịch vụ hỗ trợ tour/vé du lịch,Nhân viên khiêng hành lý/hỗ trợ khách,TV ở khu vực chung,Bữa sáng đặc sản địa phương miễn phí, Wifi miễn phí và chỗ đậu xe miễn phí",Hotels.com,https://exp.cdn-hotels.com/hotels/34000000/33360000/33351100/33351001/758998e9_b.jpg,,https://vi.hotels.com/ho1068232032/?pa=9&q-check-out=2019-05-10&tab=description&q-room-0-adults=2&YGF=2&q-check-in=2019-05-09&MGT=1&WOE=5&WOD=4&ZSX=0&SYE=3&q-room-0-children=0,Khách sạn Nolis,,"[{'room_type': 'Phòng đôi Deluxe', 'room_size': 'Tối đa 2 người', 'price_per_night': '761.905 ₫'}, {'room_type': 'Phòng 3 Superior, Không cửa sổ', 'room_size': 'Tối đa 3 người', 'price_per_night': '796.537 ₫'}, {'room_type': 'Phòng 4 Superior, Không cửa sổ', 'room_size': 'Tối đa 4 người', 'price_per_night': '1.038.961 ₫'}, {'room_type': 'Nolis Double Room, Sea View', 'room_size': 'Tối đa 2 người', 'price_per_night': '1.142.857 ₫'}, {'room_type': 'Phòng 4 Deluxe', 'room_size': 'Tối đa 4 người', 'price_per_night': '1.212.122 ₫'}, {'room_type': 'Nolis Triple Room, Sea View', 'room_size': 'Tối đa 3 người', 'price_per_night': '1.316.018 ₫'}]",3 sao
"16 Nguyễn Hữu Tiến, P.8, Vũng Tàu, Bà Rịa - Vũng Tàu, VNM","41 khu phòng không khói thuốc,Phục vụ bữa sáng,Trung tâm dịch vụ văn phòng phục vụ 24 giờ,Quầy tiếp tân phục vụ 24 giờ/ngày,Máy điều hòa nhiệt độ,Dịch vụ dọn phòng hàng ngày,Vườn,Két an toàn ở quầy tiếp tân,Máy nước nóng lạnh,Máy giặt tự động,Khu lò nướng BBQ,Dịch vụ trông giữ/bảo quản hành lý,Wifi miễn phí và đậu xe miễn phí",Hotels.com,https://exp.cdn-hotels.com/hotels/28000000/27050000/27049600/27049562/5b0da82b_b.jpg,,https://vi.hotels.com/ho866585984/?pa=10&q-check-out=2019-05-10&tab=description&q-room-0-adults=2&YGF=2&q-check-in=2019-05-09&MGT=1&WOE=5&WOD=4&ZSX=0&SYE=3&q-room-0-children=0,Khách sạn Quang Anh,,"[{'room_type': 'Phòng đôi Tiêu chuẩn', 'room_size': 'Tối đa 2 người', 'price_per_night': '309.524 ₫'}, {'room_type': 'Phòng đôi Superior', 'room_size': 'Tối đa 2 người', 'price_per_night': '571.429 ₫'}, {'room_type': 'Phòng đôi Deluxe', 'room_size': 'Tối đa 2 người', 'price_per_night': '666.667 ₫'}, {'room_type': 'Phòng 4 dành cho gia đình', 'room_size': 'Tối đa 4 người', 'price_per_night': '1.000.000 ₫'}]",3 sao
"Lô M5, Bàu Sen 6, khu Á Châu, P.2, Vũng Tàu, Bà Rịa-Vũng Tàu, VNM","13 căn hộ,Sân thượng,Dịch vụ phòng,Xe đưa đón sân bay,Quầy tiếp tân phục vụ 24 giờ/ngày,Máy điều hòa nhiệt độ,Dịch vụ dọn phòng hàng ngày,Máy nước nóng lạnh,Dịch vụ giặt ủi,Khu lò nướng BBQ,Dịch vụ trông giữ/bảo quản hành lý,Dịch vụ hỗ trợ tour/vé du lịch,Wifi miễn phí và đậu xe miễn phí",Hotels.com,https://exp.cdn-hotels.com/hotels/25000000/24180000/24178300/24178295/3ab07b47_b.jpg,,https://vi.hotels.com/ho774705440/?pa=6&q-check-out=2019-05-10&tab=description&q-room-0-adults=2&YGF=2&q-check-in=2019-05-09&MGT=1&WOE=5&WOD=4&ZSX=0&SYE=3&q-room-0-children=0,TN Residence Apartment,,"[{'room_type': 'Căn hộ Tiêu chuẩn', 'room_size': 'Tối đa 4 người', 'price_per_night': '329.004 ₫'}, {'room_type': 'Căn hộ Superior', 'room_size': 'Tối đa 4 người', 'price_per_night': '415.584 ₫'}, {'room_type': 'Căn hộ Deluxe, Ban công', 'room_size': 'Tối đa 6 người', 'price_per_night': '502.165 ₫'}]",3 sao
"57D Đinh Tiên Hoàng, P.2, Vũng Tàu, Bà Rịa - Vũng Tàu, VNM","19 căn hộ,Hồ bơi ngoài trời,Xe đưa đón sân bay,Sân thượng/sân hiên,Quầy tiếp tân phục vụ 24 giờ/ngày,Máy điều hòa nhiệt độ,Dịch vụ dọn phòng hàng ngày,Dịch vụ giặt ủi,Dịch vụ trông giữ/bảo quản hành lý,Wifi miễn phí và đậu xe miễn phí",Hotels.com,https://exp.cdn-hotels.com/hotels/33000000/32120000/32110600/32110578/26f648c2_b.jpg,,https://vi.hotels.com/ho1028538496/?pa=1&q-check-out=2019-05-10&tab=description&q-room-0-adults=2&YGF=2&q-check-in=2019-05-09&MGT=1&WOE=5&WOD=4&ZSX=0&SYE=3&q-room-0-children=0,Blue Sea Hotel & Apartment,,"[{'room_type': 'Căn hộ, 1 phòng ngủ', 'room_size': 'Tối đa 2 người', 'price_per_night': '567.533 ₫'}, {'room_type': 'Căn hộ dành cho gia đình, 2 phòng ngủ, Cạnh bãi biển', 'room_size': 'Tối đa 4 người', 'price_per_night': '732.035 ₫'}, {'room_type': 'Phòng 3 dành cho gia đình, 2 phòng ngủ', 'room_size': 'Tối đa 4 người', 'price_per_night': '1.061.039 ₫'}]",3 sao
"2A Lê Hồng Phong, P.Thắng Tam, Vũng Tàu, Bà Rịa-Vũng Tàu, VNM","3 căn hộ,Gần bãi biển,Bãi đậu xe tự phục vụ,Xe đưa đón sân bay,Máy điều hòa nhiệt độ,Dịch vụ dọn phòng hàng ngày,Cửa hàng tiện dụng,TV ở khu vực chung,Wifi miễn phí",Hotels.com,https://exp.cdn-hotels.com/hotels/25000000/24180000/24177300/24177220/39354e27_b.jpg,,https://vi.hotels.com/ho774671040/?pa=1&q-check-out=2019-05-10&tab=description&q-room-0-adults=2&YGF=2&q-check-in=2019-05-09&MGT=1&WOE=5&WOD=4&ZSX=0&SYE=3&q-room-0-children=0,SunEx Luxury Apartment,,"[{'room_type': 'Căn hộ dành cho gia đình, 2 giường cỡ queen, Không hút thuốc, Quang cảnh biển', 'room_size': 'Tối đa 4 người', 'price_per_night': '1.298.701 ₫'}, {'room_type': 'Căn hộ, 3 phòng ngủ, Ban công, Quang cảnh thành phố', 'room_size': 'Tối đa 8 người', 'price_per_night': '2.597.403 ₫'}]",3 sao
"151B Thùy Vân, P.Thắng Tam, Vũng Tàu, Bà Rịa-Vũng Tàu, VNM","128 khu phòng,Gần bãi biển,3 nhà hàng,Hồ bơi ngoài trời,Hộp đêm,Phục vụ bữa sáng,Sân thượng/sân hiên,Quầy tiếp tân phục vụ 24 giờ/ngày,Máy điều hòa nhiệt độ,Dịch vụ dọn phòng hàng ngày,Vườn,Két an toàn ở quầy tiếp tân,Wifi miễn phí và đậu xe miễn phí",Hotels.com,https://exp.cdn-hotels.com/hotels/10000000/9680000/9679500/9679439/3c65081e_b.jpg,,https://vi.hotels.com/ho505206/?pa=12&q-check-out=2019-05-10&tab=description&q-room-0-adults=2&YGF=2&q-check-in=2019-05-09&MGT=1&WOE=5&WOD=4&ZSX=0&SYE=3&q-room-0-children=0,Khách sạn New Wave Vũng Tàu,,"[{'room_type': 'Nhà di động cơ bản, 1 giường cỡ king, Không hút thuốc, Quang cảnh vườn', 'room_size': 'Tối đa 2 người', 'price_per_night': '1.231.169 ₫'}, {'room_type': 'Phòng 2 giường đơn Superior, Quang cảnh vườn', 'room_size': 'Tối đa 2 người', 'price_per_night': '1.538.961 ₫'}, {'room_type': 'Phòng đôi Superior, Quang cảnh hồ bơi', 'room_size': 'Tối đa 2 người', 'price_per_night': '1.538.961 ₫'}, {'room_type': 'Phòng 2 giường đơn Grand, Quang cảnh vườn', 'room_size': 'Tối đa 2 người', 'price_per_night': '2.116.363 ₫'}, {'room_type': 'Phòng đôi Grand, Quang cảnh hồ bơi', 'room_size': 'Tối đa 2 người', 'price_per_night': '2.116.363 ₫'}, {'room_type': 'Phòng Deluxe, Quang cảnh vườn', 'room_size': 'Tối đa 2 người', 'price_per_night': '2.693.506 ₫'}, {'room_type': 'Phòng 2 giường đơn Deluxe, Quang cảnh biển', 'room_size': 'Tối đa 2 người', 'price_per_night': '2.693.506 ₫'}, {'room_type': 'Phòng 2 giường đơn Cao cấp, Quang cảnh biển', 'room_size': 'Tối đa 2 người', 'price_per_night': '2.885.974 ₫'}, {'room_type': 'Phòng đôi Cao cấp, Quang cảnh biển', 'room_size': 'Tối đa 2 người', 'price_per_night': '3.078.182 ₫'}]","3,5 sao"
