address,benefits,destination,image_urls,images,link,name,rating,rooms,star
"Biển Đất Dốc, Quần đảo Côn Đảo, Tỉnh Bà Rịa - Vũng Tàu -","Hồ bơi ngoài trời,Bãi biển riêng,,",/khach-san-vung-tau,,,https://www.ivivu.com/khach-san-vung-tau/khu-nghi-duong-six-senses-con-dao,Khu nghỉ dưỡng Six Senses Côn Đảo,9.6,"[{'room_type': 'Ocean View ... ', 'price_per_night': '10.100.000 VND'}]",
"Đường Bờ biển, Ấp Hồ Tràm, Xã Phước Thuận, Huyện Xuyên Mộc, Tỉnh Bà Rịa - Vũng Tàu -",,/khach-san-vung-tau,,,https://www.ivivu.com/khach-san-vung-tau/khu-nghi-duong-melia-ho-tram,Khu nghỉ dưỡng Melia Hồ Tràm,9.2,"[{'room_type': 'Deluxe Ocean ... ', 'price_per_night': '2.400.000 VND'}]",
"115 Trần Phú, Phường 5, Tp. Vũng Tàu -","Mới khai trương,Khu vực Bãi Trước,,",/khach-san-vung-tau,,,https://www.ivivu.com/khach-san-vung-tau/marina-bay-resort-spa-vung-tau,Marina Bay Resort & Spa Vũng Tàu,9.4,"[{'room_type': 'Deluxe Ocean ... ', 'price_per_night': '2.486.000 VND'}]",
"Suối Ớt, QĐ. Côn Đảo, T. Bà Rịa - Vũng Tàu -","Thiết kế cổ điển,Hồ bơi ngoài trời,,",/khach-san-vung-tau,,,https://www.ivivu.com/khach-san-vung-tau/poulo-condor-boutique-resort-spa-con-dao,Poulo Condor Boutique Resort & Spa Côn Đảo,10.0,"[{'room_type': 'Junior Suite ', 'price_per_night': '3.421.000 VND'}]",
"Hồ Tràm, X. Phước Thuận, H. Xuyên Mộc, T. Bà Rịa - Vũng Tàu -","Khu vực Hồ Tràm,Bungalow & Villa,,",/khach-san-vung-tau,,,https://www.ivivu.com/khach-san-vung-tau/khu-nghi-duong-ho-tram-beach-vung-tau,Hồ Tràm Beach Boutique Resort & Spa,8.6,"[{'room_type': 'Garden View ... ', 'price_per_night': '1.499.000 VND'}]",
"179 Thùy Vân, Phường 8, Thành phố Vũng Tàu, Bà Rịa - Vũng Tàu -","Hồ bơi vô cực,Quầy Bar cạnh hồ bơi,,",/khach-san-vung-tau,,,https://www.ivivu.com/khach-san-vung-tau/khach-san-cao-vung-tau,Khách sạn Cao Vũng Tàu,9.2,"[{'room_type': 'Superior City ... ', 'price_per_night': '1.320.000 VND'}]",
"263 Lê Hồng Phong, Phường Thắng Tam, Tp. Vũng Tàu, Tỉnh Bà Rịa –  Vũng Tàu -","Cách Bãi Sau 5 phút đi bộ,Hồ bơi ngoài trời,,",/khach-san-vung-tau,,,https://www.ivivu.com/khach-san-vung-tau/khach-san-malibu-vung-tau,Khách Sạn Malibu Beach Vũng Tàu,9.2,"[{'room_type': 'Deluxe Double ', 'price_per_night': '1.463.000 VND'}]",
"Hồ Tràm, X. Phước Thuận, H. Xuyên Mộc, T. Bà Rịa Vũng Tàu -","Dịch vụ các môn thể thao dưới nước,Bãi biển riêng,,",/khach-san-vung-tau,,,https://www.ivivu.com/khach-san-vung-tau/khu-nghi-duong-va-biet-thu-sanctuary-vung-tau,Khu nghỉ dưỡng & biệt thự Sanctuary Hồ Tràm,7.9,"[{'room_type': 'Riverfront ... ', 'price_per_night': '10.800.000 VND'}]",
"X. Phước Thuận, H. Xuyên Mộc, T. Bà Rịa - Vũng Tàu -","Bãi biển riêng,Dịch vụ các trò chơi thể thao dưới nước,,",/khach-san-vung-tau,,,https://www.ivivu.com/khach-san-vung-tau/khu-nghi-duong-carmelina-beach-ho-tram,Khu nghỉ dưỡng Carmelina Beach Hồ Tràm,8.3,"[{'room_type': 'Deluxe Room ... ', 'price_per_night': '1.950.000 VND'}]",
"44 Tỉnh lộ 44A, X. Long Hải, H. Long Điền, T. Bà Rịa - Vũng Tàu -","Bãi biển riêng,Hồ bơi ngoài trời,,",/khach-san-vung-tau,,,https://www.ivivu.com/khach-san-vung-tau/khu-nghi-duong-anoasis-long-hai,Khu nghỉ dưỡng Anoasis Long Hải,9.0,"[{'room_type': 'Garden Studio ... ', 'price_per_night': '1.817.500 VND'}]",
