address,benefits,destination,image_urls,images,link,name,rating,rooms,star
"42 - 44 Thủ Khoa Huân, Quận 1, Hồ Chí Minh","Truyền hình cáp/vệ tinh,Tắm nước nóng,Taxi/Cho thuê xe hơi,Dọn phòng hàng ngày,Thu đổi ngoại tệ,Đặt vé xe/máy bay,Thang máy,Wifi miễn phí,Giặt là,Hỗ trợ đặt tour,Nhà hàng,Lễ tân 24/24",Khách sạn Hồ Chí Minh,"https://staticproxy.mytourcdn.com/480x360,q90/resources/pictures/hotels/4/i2x1530773675_khach_san_adora_ben_thanh.jpg","[{'url': 'https://staticproxy.mytourcdn.com/480x360,q90/resources/pictures/hotels/4/i2x1530773675_khach_san_adora_ben_thanh.jpg', 'path': 'full/7c11eb760c8d0dd0992f68b0177f756055b6cdca.jpg', 'checksum': 'b9c402abfb003a01a61d35a46e3d63ac'}]",https://mytour.vn/1164-khach-san-adora-ben-thanh.html,Khách sạn Adora Bến Thành,7.6,,star-3
"20 Bùi Thị Xuân, Phường Bến Thành","Phòng hội thảo,Phòng họp,Wifi miễn phí,Giặt là,Nhà hàng,Lễ tân 24/24",Khách sạn Hồ Chí Minh,"https://staticproxy.mytourcdn.com/480x360,q90/resources/pictures/hotels/18/fsy1540883385_a25_20_bui_thi_xuan.jpg","[{'url': 'https://staticproxy.mytourcdn.com/480x360,q90/resources/pictures/hotels/18/fsy1540883385_a25_20_bui_thi_xuan.jpg', 'path': 'full/ed17fc131df792b55eef868a5078155866b57414.jpg', 'checksum': '6309df442e6ed16e6c656470393590a2'}]",https://mytour.vn/1418-a25-20-bui-thi-xuan.html,A25 - 20 Bùi Thị Xuân,7.8,"[{'room_type': 'Superior Double', 'price_per_night': '740,000', 'room_size': ['\n                                                                ', '20 m', '\n                                                            ']}, {'room_type': 'Deluxe double or Twin', 'price_per_night': '930,000', 'room_size': ['\n                                                                ', '22 m', '\n                                                            ']}]",star-3
"48 - 50 Nguyễn An Ninh, Phường Bến Thành, Quận 1, Hồ Chí Minh","Internet có dây,Taxi/Cho thuê xe hơi,Thu đổi ngoại tệ,Đặt vé xe/máy bay,Phòng họp,Thang máy,Wifi miễn phí,Giặt là,Hỗ trợ đặt tour,Nhà hàng,Lễ tân 24/24,Đưa đón sân bay",Khách sạn Hồ Chí Minh,"https://staticproxy.mytourcdn.com/480x360,q90/resources/pictures/hotels/7/_KgSKL9jQ8mm-myNc9ZVww-108-1%2520%2814%29.jpeg","[{'url': 'https://staticproxy.mytourcdn.com/480x360,q90/resources/pictures/hotels/7/_KgSKL9jQ8mm-myNc9ZVww-108-1%2520%2814%29.jpeg', 'path': 'full/c7b25460d76d29bdcb26cc0f85029a71213a181b.jpg', 'checksum': '65328d2c601eed0b96e7422b7d4ed13e'}]",https://mytour.vn/1427-khach-san-aluna-ten-cu-khach-san-blessing-1-sai-gon.html,Khách Sạn Aluna ( Tên cũ Khách Sạn Blessing 1 Sài Gòn ),7.9,"[{'room_type': 'Standard Double No Window', 'price_per_night': '717,000', 'room_size': ['\n                                                                ', '20 m', '\n                                                            ']}, {'room_type': 'Standard Twin No Window', 'price_per_night': '717,000', 'room_size': ['\n                                                                ', '20 m', '\n                                                            ']}, {'room_type': 'Superior Double with Window', 'price_per_night': '819,000', 'room_size': ['\n                                                                ', '25 m', '\n                                                            ']}, {'room_type': 'Superior Twin with Window', 'price_per_night': '819,000', 'room_size': ['\n                                                                ', '25 m', '\n                                                            ']}, {'room_type': 'Deluxe Double with Window', 'price_per_night': '921,000', 'room_size': ['\n                                                                ', '30 m', '\n                                                            ']}, {'room_type': 'Triple with Window', 'price_per_night': '1,126,000', 'room_size': ['\n                                                                ', '40 m', '\n                                                            ']}, {'room_type': 'Family 04 Pax with Window', 'price_per_night': '1,330,000', 'room_size': ['\n                                                                ', '40 m', '\n                                                            ']}]",star-3
"108 - 110 Lê Thánh Tôn, Bến Thành, Quận 1, Hồ Chí Minh","Truyền hình cáp/vệ tinh,Quán cafe,Tắm nước nóng,Internet có dây,Taxi/Cho thuê xe hơi,Thu đổi ngoại tệ,Đặt vé xe/máy bay,Khu vực hút thuốc,Bãi đỗ xe,Phòng họp,Thang máy,Wifi miễn phí,Giặt là,Hỗ trợ đặt tour,Nhà hàng,Lễ tân 24/24,Đưa đón sân bay,Phòng gym",Khách sạn Hồ Chí Minh,"https://staticproxy.mytourcdn.com/480x360,q90/resources/pictures/hotels/11/art1540883113_khach_san_thien_xuan.jpg","[{'url': 'https://staticproxy.mytourcdn.com/480x360,q90/resources/pictures/hotels/11/art1540883113_khach_san_thien_xuan.jpg', 'path': 'full/46f9c782eb369dbc7148b8e553378e2cfde0829e.jpg', 'checksum': '51a6ac120853202f4986a73710a99c38'}]",https://mytour.vn/1411-khach-san-thien-xuan.html,Khách Sạn Thiên Xuân,8.1,"[{'room_type': 'Standard Double', 'price_per_night': '1,566,000', 'room_size': ['\n                                                                ', '18 m', '\n                                                            ']}, {'room_type': 'Superior Double', 'price_per_night': '1,783,000', 'room_size': ['\n                                                                ', '18 m', '\n                                                            ']}, {'room_type': 'Standard Triple', 'price_per_night': '1,879,000', 'room_size': ['\n                                                                ', '30 m', '\n                                                            ']}, {'room_type': 'Superior Triple', 'price_per_night': '2,000,000', 'room_size': ['\n                                                                ', '30 m', '\n                                                            ']}, {'room_type': 'Deluxe Double/Twin', 'price_per_night': '2,192,000', 'room_size': ['\n                                                                ', '30 m', '\n                                                            ']}]",star-3
"89 Cao Thắng, Phường 3, Quận 3, Hồ Chí Minh","Truyền hình cáp/vệ tinh,Internet có dây,Taxi/Cho thuê xe hơi,Đặt vé xe/máy bay,Khu vực hút thuốc,Bãi đỗ xe,Chấp nhận thú cưng,Phòng họp,Thang máy,Wifi miễn phí,Giặt là,Hỗ trợ đặt tour,Nhà hàng,Lễ tân 24/24,Đưa đón sân bay",Khách sạn Hồ Chí Minh,"https://staticproxy.mytourcdn.com/480x360,q90/resources/pictures/hotels/16/bee1397620602_khach-san-thien-thao.jpg","[{'url': 'https://staticproxy.mytourcdn.com/480x360,q90/resources/pictures/hotels/16/bee1397620602_khach-san-thien-thao.jpg', 'path': 'full/9cdd627fe39d9584f5dd17fc1004bac582e2f470.jpg', 'checksum': '46bbe0d10300575f416d510c3d22ab78'}]",https://mytour.vn/1536-khach-san-thien-thao.html,Khách Sạn Thiên Thảo,8,"[{'room_type': 'Standard (double or Twin)', 'price_per_night': '555,000', 'room_size': ['\n                                                                ', '25 m', '\n                                                            ']}, {'room_type': 'Superior ( Double bed or Twin)', 'price_per_night': '666,000', 'room_size': ['\n                                                                ', '25 m', '\n                                                            ']}, {'room_type': 'Deluxe (Double or Twin)', 'price_per_night': '740,000', 'room_size': ['\n                                                                ', '28 m', '\n                                                            ']}, {'room_type': 'Suite (1 King bed , 1 Living room)', 'price_per_night': '814,000', 'room_size': ['\n                                                                ', '40 m', '\n                                                            ']}, {'room_type': 'Studio (1 phòng ngủ + 1 phòng khách + bếp)', 'price_per_night': '1,035,000', 'room_size': ['\n                                                                ', '40 m', '\n                                                            ']}]",star-2
"27-29 Trương Định , Phường Bến Thành, Quận 1, Hồ Chí Minh","Internet có dây,Khu vực hút thuốc,Wifi miễn phí,Giặt là,Nhà hàng,Lễ tân 24/24",Khách sạn Hồ Chí Minh,"https://staticproxy.mytourcdn.com/480x360,q90/resources/pictures/hotels/19/vyz1492099982_khach_san_bloom_sai_gon.jpg","[{'url': 'https://staticproxy.mytourcdn.com/480x360,q90/resources/pictures/hotels/19/vyz1492099982_khach_san_bloom_sai_gon.jpg', 'path': 'full/8bda74b2644b13c3e4ebbc2a57b02cfbc79f9e56.jpg', 'checksum': '4eb24e195a72450025d77a5526d48ea2'}]",https://mytour.vn/1539-khach-san-bloom.html,Khách sạn Bloom,8.4,"[{'room_type': 'Superior Double', 'price_per_night': '1,289,000', 'room_size': ['\n                                                                ', '18 m', '\n                                                            ']}, {'room_type': 'Deluxe Double', 'price_per_night': '1,388,000', 'room_size': ['\n                                                                ', '18 m', '\n                                                            ']}, {'room_type': 'Deluxe Twin', 'price_per_night': '1,388,000', 'room_size': ['\n                                                                ', '18 m', '\n                                                            ']}, {'room_type': 'Premium Double', 'price_per_night': '1,785,000', 'room_size': ['\n                                                                ', '25 m', '\n                                                            ']}, {'room_type': 'Luxury Double', 'price_per_night': '2,082,000', 'room_size': ['\n                                                                ', '32 m', '\n                                                            ']}]",star-3
"135-137 Lý Tự Trọng, Phường Bến Thành, Quận 1, Hồ Chí Minh","Phòng hội thảo,Truyền hình cáp/vệ tinh,Quán cafe,Tắm nước nóng,Internet có dây,Taxi/Cho thuê xe hơi,Thu đổi ngoại tệ,Đặt vé xe/máy bay,Khu vực hút thuốc,Phòng họp,Thang máy,Wifi miễn phí,Giặt là,Hỗ trợ đặt tour,Nhà hàng,Lễ tân 24/24,Đưa đón sân bay",Khách sạn Hồ Chí Minh,"https://staticproxy.mytourcdn.com/480x360,q90/resources/pictures/hotels/15/z1x1500957216_khach_san_sunrise_central.jpg","[{'url': 'https://staticproxy.mytourcdn.com/480x360,q90/resources/pictures/hotels/15/z1x1500957216_khach_san_sunrise_central.jpg', 'path': 'full/14810ba53dd9653eb2fc8e120b1a497ad08fa7e8.jpg', 'checksum': 'fb6cdf5c6fd08030df972be5e6426a82'}]",https://mytour.vn/1535-khach-san-sunrise-central.html,Khách sạn Sunrise Central,7.8,"[{'room_type': 'PHÒNG DELUXE, 02 KHÁCH, 01 GIƯỜNG LỚN, KHÔNG CỬA SỔ', 'price_per_night': '837,000', 'room_size': ['\n                                                                ', '20 m', '\n                                                            ']}, {'room_type': 'PHÒNG DELUXE, 02 KHÁCH, 02 GIƯỜNG ĐƠN, KHÔNG CỬA SỔ', 'price_per_night': '837,000', 'room_size': ['\n                                                                ', '20 m', '\n                                                            ']}, {'room_type': 'PHÒNG PRIMIER, 02 KHÁCH, 01 GIƯỜNG LỚN, CÓ CỬA SỔ', 'price_per_night': '1,142,000', 'room_size': ['\n                                                                ', '24 m', '\n                                                            ']}, {'room_type': 'PHÒNG PRIMIER, 02 KHÁCH, 02 GIƯỜNG ĐƠN, CÓ CỬA SỔ', 'price_per_night': '1,142,000', 'room_size': ['\n                                                                ', '24 m', '\n                                                            ']}, {'room_type': 'PHÒNG SUITE, 02 KHÁCH, 01 GIƯỜNG LỚN, CÓ CỬA SỔ', 'price_per_night': '1,269,000', 'room_size': ['\n                                                                ', '26 m', '\n                                                            ']}, {'room_type': 'PHÒNG SUITE, 02 KHÁCH, 02 GIƯỜNG ĐƠN, CÓ CỬA SỔ', 'price_per_night': '1,269,000', 'room_size': ['\n                                                                ', '26 m', '\n                                                            ']}, {'room_type': 'PHÒNG FAMILY, 04 KHÁCH, 02 GIƯỜNG LỚN, CÓ CỬA SỔ', 'price_per_night': '1,607,000', 'room_size': ['\n                                                                ', '32 m', '\n                                                            ']}]",star-3
"65 Hồ Tùng Mậu, Quận 1, Hồ Chí Minh","Phòng hội thảo,Internet có dây,Bãi đỗ xe,Phòng họp,Wifi miễn phí,Giặt là,Nhà hàng,Lễ tân 24/24",Khách sạn Hồ Chí Minh,"https://staticproxy.mytourcdn.com/480x360,q90/resources/pictures/hotels/2/ybp1399962496_khach-san-tan-hai-long-3.jpg","[{'url': 'https://staticproxy.mytourcdn.com/480x360,q90/resources/pictures/hotels/2/ybp1399962496_khach-san-tan-hai-long-3.jpg', 'path': 'full/4e141f60d6fa891d701bdeb5b78d0edb71b77ab9.jpg', 'checksum': 'ebbfe793daa7188680b11fb9bd89592c'}]",https://mytour.vn/1502-khach-san-roseland-point.html,Khách Sạn RoseLand Point,8.5,,star-2
"28 Trương Định, Quận 1, Hồ Chí Minh","Truyền hình cáp/vệ tinh,Massage,Phòng gia đình,Internet có dây,Bãi đỗ xe,Phòng họp,Wifi miễn phí,Nhà hàng,Lễ tân 24/24",Khách sạn Hồ Chí Minh,"https://staticproxy.mytourcdn.com/480x360,q90/resources/pictures/hotels/3/pgf1504757529_khach_san_bali_ben_thanh_ho_chi_minh.jpg","[{'url': 'https://staticproxy.mytourcdn.com/480x360,q90/resources/pictures/hotels/3/pgf1504757529_khach_san_bali_ben_thanh_ho_chi_minh.jpg', 'path': 'full/32224fe146b9168c8ffb26ec418ac695df4f73f0.jpg', 'checksum': 'e4d8ef08bdee438aec3a583a70e2e26b'}]",https://mytour.vn/1583-khach-san-bali-ben-thanh-ho-chi-minh.html,Khách Sạn Bali Bến Thành Hồ Chí Minh,8.3,,star-2
"34A Thủ Khoa Huân, Quận 1, Hồ Chí Minh, Quận 1, Hồ Chí Minh","Salon,Truyền hình cáp/vệ tinh,Quán cafe,Tắm nước nóng,Phòng gia đình,Internet có dây,Taxi/Cho thuê xe hơi,Dọn phòng hàng ngày,Thu đổi ngoại tệ,Đặt vé xe/máy bay,Giữ hành lý miễn phí,Tiện nghi cho người khuyết tật,Khu vực hút thuốc,Bãi đỗ xe,Chấp nhận thú cưng,Thang máy,Wifi miễn phí,Giặt là,Hỗ trợ đặt tour,Nhà hàng,Lễ tân 24/24,Đưa đón sân bay",Khách sạn Hồ Chí Minh,"https://staticproxy.mytourcdn.com/480x360,q90/resources/pictures/hotels/9/r7-lMmHhTx6Mdi3Eh5BSFg-101-DSCF6196.jpeg","[{'url': 'https://staticproxy.mytourcdn.com/480x360,q90/resources/pictures/hotels/9/r7-lMmHhTx6Mdi3Eh5BSFg-101-DSCF6196.jpeg', 'path': 'full/5d2a3902e402cdf066f2f5a4be3c7162e917620b.jpg', 'checksum': '7a285e73efe9971d45e136ca802bd9d9'}]",https://mytour.vn/1489-lexington-central-hotel.html,LEXINGTON CENTRAL HOTEL,7.5,"[{'room_type': 'PHÒNG SUPERIOR GIƯỜNG ĐÔI', 'price_per_night': '910,000', 'room_size': ['\n                                                                ', '22 m', '\n                                                            ']}, {'room_type': 'PHÒNG DELUXE GIƯỜNG ĐÔI HOẶC 2 GIƯỜNG ĐƠN', 'price_per_night': '1,137,000', 'room_size': ['\n                                                                ', '25 m', '\n                                                            ']}, {'room_type': 'PHÒNG EXECUTIVE 3 NGƯỜI', 'price_per_night': '1,365,000', 'room_size': ['\n                                                                ', '32 m', '\n                                                            ']}, {'room_type': 'PHÒNG VIP 4 NGƯỜI HƯỚNG PHỐ', 'price_per_night': '1,592,000', 'room_size': ['\n                                                                ', '36 m', '\n                                                            ']}]",star-3
"181 Lê Thánh Tôn, Phường Bến Thành, Quận 1, Hồ Chí Minh","Truyền hình cáp/vệ tinh,Massage,Spa,Internet có dây,Thu đổi ngoại tệ,Đặt vé xe/máy bay,Wifi miễn phí,Giặt là,Nhà hàng,Lễ tân 24/24",Khách sạn Hồ Chí Minh,"https://staticproxy.mytourcdn.com/480x360,q90/resources/pictures/hotels/14/bzd1543370119_lien_an_sai_gon.jpg","[{'url': 'https://staticproxy.mytourcdn.com/480x360,q90/resources/pictures/hotels/14/bzd1543370119_lien_an_sai_gon.jpg', 'path': 'full/c61f8b34d2290d670692112b9f4254f621fd834a.jpg', 'checksum': 'ec530a7da6a96180332e35cb5cb5fde1'}]",https://mytour.vn/1574-lien-an-sai-gon.html,Liên An Sài Gòn,8.2,"[{'room_type': 'Standard Double', 'price_per_night': '770,000', 'room_size': ['\n                                                                ', '22 m', '\n                                                            ']}, {'room_type': 'Deluxe Double', 'price_per_night': '1,027,000', 'room_size': ['\n                                                                ', '30 m', '\n                                                            ']}, {'room_type': 'Family Connecting Door', 'price_per_night': '1,540,000', 'room_size': ['\n                                                                ', '70 m', '\n                                                            ']}]",star-2
"4-6 Hưng Gia 3, Phú Mỹ Hưng, Phường Tân Phong, Quận 7, Hồ Chí Minh","Truyền hình cáp/vệ tinh,Internet có dây,Taxi/Cho thuê xe hơi,Thu đổi ngoại tệ,Thang máy,Wifi miễn phí,Giặt là,Hỗ trợ đặt tour,Nhà hàng,Lễ tân 24/24",Khách sạn Hồ Chí Minh,"https://staticproxy.mytourcdn.com/480x360,q90/resources/pictures/hotels/17/1g11534845573_bizu_hotel_business_bizu_diamond.jpg","[{'url': 'https://staticproxy.mytourcdn.com/480x360,q90/resources/pictures/hotels/17/1g11534845573_bizu_hotel_business_bizu_diamond.jpg', 'path': 'full/2ca091ceff11a1c14558931595c6d05066f62722.jpg', 'checksum': '42cc0786be277a33a29b45df40af2782'}]",https://mytour.vn/11257-bizu-hotel-business.html,Bizu Hotel Business,7.7,"[{'room_type': 'Standard', 'price_per_night': '920,000', 'room_size': ['\n                                                                ', '25 m', '\n                                                            ']}, {'room_type': 'Deluxe', 'price_per_night': '1,044,000', 'room_size': ['\n                                                                ', '35 m', '\n                                                            ']}, {'room_type': 'Double Deluxe', 'price_per_night': '1,200,000', 'room_size': ['\n                                                                ', '40 m', '\n                                                            ']}, {'room_type': 'Family Room', 'price_per_night': '2,261,000', 'room_size': ['\n                                                                ', '120 m', '\n                                                            ']}]",star-2
"Số 51, Đường số 1, Phường 11, Gò Vấp, Hồ Chí Minh",,Khách sạn Hồ Chí Minh,"https://staticproxy.mytourcdn.com/480x360,q90/resources/pictures/hotels/1/ule1437983845_khach-san-minh-an-go-vap.jpeg","[{'url': 'https://staticproxy.mytourcdn.com/480x360,q90/resources/pictures/hotels/1/ule1437983845_khach-san-minh-an-go-vap.jpeg', 'path': 'full/e60c84eb1a6574b01bd157de7a6602f86cc3bf77.jpg', 'checksum': '6043648b063aec668965a79da4297b62'}]",https://mytour.vn/12141-khach-san-minh-an-go-vap.html,Khách Sạn Minh An Gò Vấp,5.5,,star-1
"7A Thái Văn Lung, Phường Bến Nghé, Quận 1, Hồ Chí Minh","Hồ bơi ngoài trời,Quán bar,Dọn phòng hàng ngày,Thu đổi ngoại tệ,Giữ hành lý,Bãi đỗ xe,Thang máy,Wifi miễn phí,Giặt là,Hỗ trợ đặt tour,Nhà hàng,Lễ tân 24/24,Đưa đón sân bay",Khách sạn Hồ Chí Minh,"https://staticproxy.mytourcdn.com/480x360,q90/resources/pictures/hotels/11/dqo1522148768_khach_san_millennium_boutique.jpg","[{'url': 'https://staticproxy.mytourcdn.com/480x360,q90/resources/pictures/hotels/11/dqo1522148768_khach_san_millennium_boutique.jpg', 'path': 'full/3bf59f4fd0e636631c49f0febe505208fe4dd56e.jpg', 'checksum': 'a058a40342a2bc1d9d800cce2f68fe87'}]",https://mytour.vn/14411-khach-san-millennium-boutique.html,Khách sạn Millennium Boutique,0,,star-4
"44 Lê Anh Xuân, quận 1, Hồ Chí Minh, Quận 1, Hồ Chí Minh","Taxi/Cho thuê xe hơi,Giữ hành lý,Phòng tập thể,Thang máy,Hỗ trợ đặt tour,Lễ tân 24/24,Đưa đón sân bay",Khách sạn Hồ Chí Minh,"https://staticproxy.mytourcdn.com/480x360,q90/themes/images/pc-listing-default.png","[{'url': 'https://staticproxy.mytourcdn.com/480x360,q90/themes/images/pc-listing-default.png', 'path': 'full/80a637d08e6051b477559785b4fc2f31cdd883d0.jpg', 'checksum': 'ec497956f5eb4b60d8833b69b4498e7f'}]",https://mytour.vn/14986-td-central-hotel-apartment.html,TD Central Hotel & Apartment,0,"[{'room_type': 'FAMILY ROOM', 'price_per_night': '2,740,000', 'room_size': ['\n                                                                ', '70 m', '\n                                                            ']}]",star-3
"31/11 - 31/13 Phạm Phú Thứ, quận Tân Bình","Taxi/Cho thuê xe hơi,Dọn phòng hàng ngày,Bãi đỗ xe,Thang máy,Wifi miễn phí,Lễ tân 24/24",Khách sạn Hồ Chí Minh,"https://staticproxy.mytourcdn.com/480x360,q90/resources/pictures/hotels/6/jwm1538403170_khach_san_tu_phuong.png","[{'url': 'https://staticproxy.mytourcdn.com/480x360,q90/resources/pictures/hotels/6/jwm1538403170_khach_san_tu_phuong.png', 'path': 'full/f306e1d4982257c3c26101e1b9b2555ff208a6d7.jpg', 'checksum': 'fa476cb1a364dc890f05770d49d34888'}]",https://mytour.vn/15306-khach-san-tu-phuong.html,Khách sạn Tú Phương,,,star-1
"65 Lê Lợi, Phường Bến Nghé, Quận 1, Hồ Chí Minh","Truyền hình cáp/vệ tinh,Quán cafe,Massage,Spa,Tắm nước nóng,Internet có dây,Taxi/Cho thuê xe hơi,Phòng xông hơi ướt,Đặt vé xe/máy bay,Khu vực hút thuốc,Bãi đỗ xe,Phòng họp,Thang máy,Wifi miễn phí,Giặt là,Hỗ trợ đặt tour,Nhà hàng,Lễ tân 24/24,Đưa đón sân bay,Phòng gym",Khách sạn Hồ Chí Minh,"https://staticproxy.mytourcdn.com/480x360,q90/resources/pictures/hotels/4/bel1543389742_sedona_suites_ho_chi_minh.jpg","[{'url': 'https://staticproxy.mytourcdn.com/480x360,q90/resources/pictures/hotels/4/bel1543389742_sedona_suites_ho_chi_minh.jpg', 'path': 'full/1d075eb27b85316d2a4a886fbe046da6111e316f.jpg', 'checksum': '10548f1cef3b9ed5c1b7dcfc23a60278'}]",https://mytour.vn/2684-sedona-suites-ho-chi-minh.html,Sedona Suites Hồ Chí Minh,8.2,,star-5
"144 Nguyễn Văn Trỗi, Phú Nhuận, Hồ Chí Minh, Phú Nhuận, Hồ Chí Minh","Phòng hội thảo,Salon,Truyền hình cáp/vệ tinh,Quán cafe,Massage,Spa,Internet có dây,Taxi/Cho thuê xe hơi,Phòng xông hơi ướt,Cửa hàng mua sắm,Bãi đỗ xe,Phòng họp,Thang máy,Wifi miễn phí,Giặt là,Hỗ trợ đặt tour,Nhà hàng,Lễ tân 24/24,Phòng gym",Khách sạn Hồ Chí Minh,"https://staticproxy.mytourcdn.com/480x360,q90/resources/pictures/hotels/8/6ja1513325201_khach_san_vissai_sai_gon.jpg","[{'url': 'https://staticproxy.mytourcdn.com/480x360,q90/resources/pictures/hotels/8/6ja1513325201_khach_san_vissai_sai_gon.jpg', 'path': 'full/8421190090e11a079dd4bf1d7434bc2d105d5758.jpg', 'checksum': 'a39381c843921a82e852308e358b5138'}]",https://mytour.vn/2668-khach-san-vissai-sai-gon.html,Khách Sạn Vissai Sài Gòn,8.3,"[{'room_type': 'Deluxe Double', 'price_per_night': '1,841,000', 'room_size': ['\n                                                                ', '28 m', '\n                                                            ']}, {'room_type': 'Deluxe Twin', 'price_per_night': '1,841,000', 'room_size': ['\n                                                                ', '28 m', '\n                                                            ']}, {'room_type': 'Club  Double', 'price_per_night': '2,126,000', 'room_size': ['\n                                                                ', '28 m', '\n                                                            ']}, {'room_type': 'Club Twin', 'price_per_night': '2,126,000', 'room_size': ['\n                                                                ', '28 m', '\n                                                            ']}, {'room_type': 'Junior  Double', 'price_per_night': '2,259,000', 'room_size': ['\n                                                                ', '30 m', '\n                                                            ']}]",star-4
100 Lý Tự Trọng phường Bến Thành,"Massage,Internet có dây,Thu đổi ngoại tệ,Thang máy,Wifi miễn phí,Giặt là,Hỗ trợ đặt tour,Lễ tân 24/24",Khách sạn Hồ Chí Minh,"https://staticproxy.mytourcdn.com/480x360,q90/resources/pictures/hotels/6/tft1513243066_khach_san_ace_ben_thanh_ellyse_nga_khanh_cu.jpg","[{'url': 'https://staticproxy.mytourcdn.com/480x360,q90/resources/pictures/hotels/6/tft1513243066_khach_san_ace_ben_thanh_ellyse_nga_khanh_cu.jpg', 'path': 'full/1ce70f52ccf29da6ac82dbbb2968d2513b563273.jpg', 'checksum': '6bdbc66d179acfbec0557d8e5f02bb75'}]",https://mytour.vn/2666-khach-san-ace-ben-thanh.html,Khách Sạn ACE Bến Thành,7.8,,star-3
"423 Hai Bà Trưng, phường 8, quận 3, tp.hcm","Truyền hình cáp/vệ tinh,Quán cafe,Taxi/Cho thuê xe hơi,Dọn phòng hàng ngày,Thu đổi ngoại tệ,Thang máy,Wifi miễn phí,Giặt là,Hỗ trợ đặt tour,Nhà hàng,Lễ tân 24/24",Khách sạn Hồ Chí Minh,"https://staticproxy.mytourcdn.com/480x360,q90/resources/pictures/hotels/17/hzq1532684921_diamond_suite_apartment_hai_ba_trung.jpg","[{'url': 'https://staticproxy.mytourcdn.com/480x360,q90/resources/pictures/hotels/17/hzq1532684921_diamond_suite_apartment_hai_ba_trung.jpg', 'path': 'full/8095cb711e63c86edf3f481d8ec440275927149f.jpg', 'checksum': 'e7d53360f3d7f987a139346c85ecd4ad'}]",https://mytour.vn/13017-diamond-suite-apartment-hai-ba-trung.html,Diamond Suite  Apartment Hai Ba Trưng,8,"[{'room_type': 'Deluxe Apartment', 'price_per_night': '788,000', 'room_size': ['\n                                                                ', '35 m', '\n                                                            ']}, {'room_type': 'Junior Apartment', 'price_per_night': '820,000', 'room_size': ['\n                                                                ', '45 m', '\n                                                            ']}, {'room_type': 'Two Bedroom Apartment', 'price_per_night': '1,024,000', 'room_size': ['\n                                                                ', '60 m', '\n                                                            ']}, {'room_type': 'Apartment with Balcony', 'price_per_night': '1,434,000', 'room_size': ['\n                                                                ', '70 m', '\n                                                            ']}]",star-3
"5 Trương Định, phường Bến Thành, Quận 1, Hồ Chí Minh","Truyền hình cáp/vệ tinh,Taxi/Cho thuê xe hơi,Dọn phòng hàng ngày,Thu đổi ngoại tệ,Thang máy,Wifi miễn phí,Giặt là,Lễ tân 24/24,Đưa đón sân bay",Khách sạn Hồ Chí Minh,"https://staticproxy.mytourcdn.com/480x360,q90/resources/pictures/hotels/5/ehj1539234312_khach_san_cat.jpg","[{'url': 'https://staticproxy.mytourcdn.com/480x360,q90/resources/pictures/hotels/5/ehj1539234312_khach_san_cat.jpg', 'path': 'full/294be708417a1cecc862604d2d6879b20a0fe995.jpg', 'checksum': '640a20ca142226aacbe9f0f3ee77ba61'}]",https://mytour.vn/14565-khach-san-cat.html,Khách sạn Cat,0,"[{'room_type': 'Standard Double Room', 'price_per_night': '522,000', 'room_size': ['\n                                                                ', '18 m', '\n                                                            ']}, {'room_type': 'Superior Room', 'price_per_night': '696,000', 'room_size': ['\n                                                                ', '20 m', '\n                                                            ']}, {'room_type': 'Deluxe Family Room', 'price_per_night': '870,000', 'room_size': ['\n                                                                ', '30 m', '\n                                                            ']}]",star-1
"1057 Bình Quới, Bình Thạnh, Hồ Chí Minh","Hồ bơi ngoài trời,Cửa hàng lưu niệm,Phòng hội thảo,Salon,Truyền hình cáp/vệ tinh,Quán cafe,Massage,Sân tennis,Spa,Tắm nước nóng,Internet có dây,Taxi/Cho thuê xe hơi,Khu vực hút thuốc,Bãi đỗ xe,Phòng họp,Thang máy,Wifi miễn phí,Giặt là,Hỗ trợ đặt tour,Nhà hàng,Lễ tân 24/24,Đưa đón sân bay,Phòng gym",Khách sạn Hồ Chí Minh,"https://staticproxy.mytourcdn.com/480x360,q90/resources/pictures/hotels/9/d4p1490783807_saigon_domaine_luxury_residences.jpg","[{'url': 'https://staticproxy.mytourcdn.com/480x360,q90/resources/pictures/hotels/9/d4p1490783807_saigon_domaine_luxury_residences.jpg', 'path': 'full/dc8a5f7ec4adc786487409887ab45668682486e5.jpg', 'checksum': 'a6967bc7ed0db9a0a209274ec048f7ff'}]",https://mytour.vn/2889-saigon-domaine-luxury-residences.html,Saigon Domaine Luxury Residences,8.8,"[{'room_type': '1 Bedroom Suite', 'price_per_night': '1,884,000', 'room_size': ['\n                                                                ', '72 m', '\n                                                            ']}, {'room_type': '2 Bedroom Suite', 'price_per_night': '2,552,000', 'room_size': ['\n                                                                ', '169 m', '\n                                                            ']}, {'room_type': '3 Bedroom Suite', 'price_per_night': '3,221,000', 'room_size': ['\n                                                                ', '216 m', '\n                                                            ']}, {'room_type': '4 Bed Room Suite', 'price_per_night': '3,890,000', 'room_size': ['\n                                                                ', '234 m', '\n                                                            ']}]",star-5
